"","region","year","gdp","continent"
"1404","Ecuador",1990,8293.7406745374,"South America"
"1405","Ecuador",1991,8450.1514229952,"South America"
"1406","Ecuador",1992,8432.6186597681,"South America"
"1407","Ecuador",1993,8406.55767208239,"South America"
"1408","Ecuador",1994,8571.7392109198,"South America"
"1409","Ecuador",1995,8575.67491503774,"South America"
"1410","Ecuador",1996,8539.3379887525,"South America"
"1411","Ecuador",1997,8723.8290277137,"South America"
"1412","Ecuador",1998,8826.38699871056,"South America"
"1413","Ecuador",1999,8243.41104756172,"South America"
"1414","Ecuador",2000,8176.34444775576,"South America"
"1415","Ecuador",2001,8350.88532837319,"South America"
"1416","Ecuador",2002,8541.67230726848,"South America"
"1417","Ecuador",2003,8625.79251111208,"South America"
"1418","Ecuador",2004,9178.41807603603,"South America"
"1419","Ecuador",2005,9503.69468951352,"South America"
"1420","Ecuador",2006,9757.37510261875,"South America"
"1421","Ecuador",2007,9805.65121285274,"South America"
"1422","Ecuador",2008,10257.3996333732,"South America"
"1423","Ecuador",2009,10148.8659478336,"South America"
"1424","Ecuador",2010,10340.9702972165,"South America"
"1425","Ecuador",2011,10984.2837669942,"South America"
"1426","Ecuador",2012,11431.3756193625,"South America"
"1427","Ecuador",2013,11818.5868341087,"South America"
"1428","Ecuador",2014,12078.4743866036,"South America"
"1429","Ecuador",2015,11896.3751614302,"South America"
"1430","Ecuador",2016,11551.6159731776,"South America"
"1431","Ecuador",2017,11617.9122190573,"South America"
"1432","Ecuador",2018,11561.747853143,"South America"
"1433","Ecuador",2019,11370.603299072,"South America"
"1434","Ecuador",2020,10329.1987527594,"South America"
"1435","Egypt",1990,6086.68675366987,"Africa"
"1436","Egypt",1991,6016.9069690654,"Africa"
"1437","Egypt",1992,6152.92900367738,"Africa"
"1438","Egypt",1993,6203.06819620047,"Africa"
"1439","Egypt",1994,6321.25070751336,"Africa"
"1440","Egypt",1995,6483.31562051125,"Africa"
"1441","Egypt",1996,6671.08939267294,"Africa"
"1442","Egypt",1997,6897.52124163154,"Africa"
"1443","Egypt",1998,7138.21220132707,"Africa"
"1444","Egypt",1999,7422.83529863806,"Africa"
"1445","Egypt",2000,7744.71523809311,"Africa"
"1446","Egypt",2001,7867.50743983462,"Africa"
"1447","Egypt",2002,7905.41251956336,"Africa"
"1448","Egypt",2003,8007.6450292324,"Africa"
"1449","Egypt",2004,8184.06580830494,"Africa"
"1450","Egypt",2005,8397.03244402289,"Africa"
"1451","Egypt",2006,8814.14605018027,"Africa"
"1452","Egypt",2007,9274.97705396552,"Africa"
"1453","Egypt",2008,9763.50444936789,"Africa"
"1454","Egypt",2009,10031.0329555174,"Africa"
"1455","Egypt",2010,10340.0732290684,"Africa"
"1456","Egypt",2011,10302.4428451733,"Africa"
"1457","Egypt",2012,10301.1078078999,"Africa"
"1458","Egypt",2013,10290.191622314,"Africa"
"1459","Egypt",2014,10353.6668042394,"Africa"
"1460","Egypt",2015,10570.4452319757,"Africa"
"1461","Egypt",2016,10795.8087418385,"Africa"
"1462","Egypt",2017,11014.4864791744,"Africa"
"1463","Egypt",2018,11366.3355206681,"Africa"
"1464","Egypt",2019,11763.2532849551,"Africa"
"1465","Egypt",2020,11951.4475270117,"Africa"
"1466","El Salvador",1990,5264.67623108415,"North America"
"1467","El Salvador",1991,5271.21773004281,"North America"
"1468","El Salvador",1992,5563.93986422437,"North America"
"1469","El Salvador",1993,5808.2027034374,"North America"
"1470","El Salvador",1994,6002.49490388378,"North America"
"1471","El Salvador",1995,6212.22753623654,"North America"
"1472","El Salvador",1996,6195.50455428982,"North America"
"1473","El Salvador",1997,6327.07563533724,"North America"
"1474","El Salvador",1998,6437.34068701416,"North America"
"1475","El Salvador",1999,6523.45884564135,"North America"
"1476","El Salvador",2000,6548.6313703709,"North America"
"1477","El Salvador",2001,6562.53621306769,"North America"
"1478","El Salvador",2002,6626.99299578067,"North America"
"1479","El Salvador",2003,6694.66220386984,"North America"
"1480","El Salvador",2004,6720.96649844551,"North America"
"1481","El Salvador",2005,6870.62983910769,"North America"
"1482","El Salvador",2006,7136.85528246641,"North America"
"1483","El Salvador",2007,7238.19214441388,"North America"
"1484","El Salvador",2008,7392.84652175994,"North America"
"1485","El Salvador",2009,7208.16330903933,"North America"
"1486","El Salvador",2010,7328.71990965521,"North America"
"1487","El Salvador",2011,7575.63973950405,"North America"
"1488","El Salvador",2012,7754.68799218819,"North America"
"1489","El Salvador",2013,7892.43695519397,"North America"
"1490","El Salvador",2014,7990.45957385618,"North America"
"1491","El Salvador",2015,8143.22444194766,"North America"
"1492","El Salvador",2016,8309.44179938698,"North America"
"1493","El Salvador",2017,8454.05555134378,"North America"
"1494","El Salvador",2018,8614.01795915499,"North America"
"1495","El Salvador",2019,8796.06206368967,"North America"
"1496","El Salvador",2020,8056.54308612849,"North America"
"1497","Equatorial Guinea",1990,1039.98504940052,"Africa"
"1498","Equatorial Guinea",1991,996.878344481045,"Africa"
"1499","Equatorial Guinea",1992,1299.92547644393,"Africa"
"1500","Equatorial Guinea",1993,1395.40346844647,"Africa"
"1501","Equatorial Guinea",1994,1572.06232603683,"Africa"
"1502","Equatorial Guinea",1995,1781.26487792261,"Africa"
"1503","Equatorial Guinea",1996,2857.50227110432,"Africa"
"1504","Equatorial Guinea",1997,6868.49317242093,"Africa"
"1505","Equatorial Guinea",1998,8165.99403233497,"Africa"
"1506","Equatorial Guinea",1999,9851.27558393835,"Africa"
"1507","Equatorial Guinea",2000,11176.5189594963,"Africa"
"1508","Equatorial Guinea",2001,17523.5451572879,"Africa"
"1509","Equatorial Guinea",2002,20084.3430084807,"Africa"
"1510","Equatorial Guinea",2003,21944.5056628252,"Africa"
"1511","Equatorial Guinea",2004,29004.1867208956,"Africa"
"1512","Equatorial Guinea",2005,32390.2074360136,"Africa"
"1513","Equatorial Guinea",2006,33330.8905720164,"Africa"
"1514","Equatorial Guinea",2007,36685.3433527448,"Africa"
"1515","Equatorial Guinea",2008,41249.4865794728,"Africa"
"1516","Equatorial Guinea",2009,39914.175308629,"Africa"
"1517","Equatorial Guinea",2010,34732.2191497036,"Africa"
"1518","Equatorial Guinea",2011,35377.736491918,"Africa"
"1519","Equatorial Guinea",2012,36671.3574358438,"Africa"
"1520","Equatorial Guinea",2013,33678.7378356066,"Africa"
"1521","Equatorial Guinea",2014,32436.5535005511,"Africa"
"1522","Equatorial Guinea",2015,28313.4331590396,"Africa"
"1523","Equatorial Guinea",2016,24827.0321162643,"Africa"
"1524","Equatorial Guinea",2017,22550.958161123,"Africa"
"1525","Equatorial Guinea",2018,20386.0138677131,"Africa"
"1526","Equatorial Guinea",2019,18502.563964039,"Africa"
"1527","Equatorial Guinea",2020,17007.6247800252,"Africa"
"1528","Estonia",1995,12738.0397427532,"Europe"
"1529","Estonia",1996,13565.4574200204,"Europe"
"1530","Estonia",1997,15511.2441834932,"Europe"
"1531","Estonia",1998,16339.1230488127,"Europe"
"1532","Estonia",1999,16225.3530254419,"Europe"
"1533","Estonia",2000,17778.9655754809,"Europe"
"1534","Estonia",2001,18962.4768450013,"Europe"
"1535","Estonia",2002,20381.0715821163,"Europe"
"1536","Estonia",2003,22061.2718205367,"Europe"
"1537","Estonia",2004,23695.4929298202,"Europe"
"1538","Estonia",2005,26093.1591109829,"Europe"
"1539","Estonia",2006,28798.4026229086,"Europe"
"1540","Estonia",2007,31121.1197640419,"Europe"
"1541","Estonia",2008,29616.6905059021,"Europe"
"1542","Estonia",2009,25390.753967296,"Europe"
"1543","Estonia",2010,26133.3818108942,"Europe"
"1544","Estonia",2011,28159.5802675351,"Europe"
"1545","Estonia",2012,29139.5270164549,"Europe"
"1546","Estonia",2013,29637.087377055,"Europe"
"1547","Estonia",2014,30602.5954941753,"Europe"
"1548","Estonia",2015,31146.7545222679,"Europe"
"1549","Estonia",2016,32130.3008763844,"Europe"
"1550","Estonia",2017,33856.1811147559,"Europe"
"1551","Estonia",2018,35208.0239637019,"Europe"
"1552","Estonia",2019,36830.0747898819,"Europe"
"1553","Estonia",2020,35638.4213511812,"Europe"
"1554","Ethiopia",1990,767.013565341255,"Africa"
"1555","Ethiopia",1991,687.543151327826,"Africa"
"1556","Ethiopia",1992,605.770667570124,"Africa"
"1557","Ethiopia",1993,661.312446366602,"Africa"
"1558","Ethiopia",1994,659.091401254104,"Africa"
"1559","Ethiopia",1995,676.58665877163,"Africa"
"1560","Ethiopia",1996,736.947794249504,"Africa"
"1561","Ethiopia",1997,737.329554291231,"Africa"
"1562","Ethiopia",1998,691.216374522031,"Africa"
"1563","Ethiopia",1999,706.164340219382,"Africa"
"1564","Ethiopia",2000,727.766684744805,"Africa"
"1565","Ethiopia",2001,765.809379888096,"Africa"
"1566","Ethiopia",2002,755.43468922963,"Africa"
"1567","Ethiopia",2003,718.333023905387,"Africa"
"1568","Ethiopia",2004,793.093753452204,"Africa"
"1569","Ethiopia",2005,862.35534188426,"Africa"
"1570","Ethiopia",2006,929.694443425612,"Africa"
"1571","Ethiopia",2007,1008.13532290967,"Africa"
"1572","Ethiopia",2008,1086.69947540926,"Africa"
"1573","Ethiopia",2009,1150.20604388024,"Africa"
"1574","Ethiopia",2010,1259.02258051063,"Africa"
"1575","Ethiopia",2011,1360.93852243609,"Africa"
"1576","Ethiopia",2012,1437.37660668157,"Africa"
"1577","Ethiopia",2013,1545.17795600731,"Africa"
"1578","Ethiopia",2014,1656.63448899243,"Africa"
"1579","Ethiopia",2015,1779.0841114169,"Africa"
"1580","Ethiopia",2016,1894.89736397042,"Africa"
"1581","Ethiopia",2017,2021.56290796009,"Africa"
"1582","Ethiopia",2018,2103.51585836696,"Africa"
"1583","Ethiopia",2019,2221.40466452958,"Africa"
"1584","Ethiopia",2020,2296.82735215213,"Africa"
"1585","Fiji",1990,8451.44285045352,"Oceania"
"1586","Fiji",1991,8146.95848482677,"Oceania"
"1587","Fiji",1992,8538.58955468396,"Oceania"
"1588","Fiji",1993,8599.27260302416,"Oceania"
"1589","Fiji",1994,8912.17340449894,"Oceania"
"1590","Fiji",1995,9019.28071022344,"Oceania"
"1591","Fiji",1996,9344.22253139498,"Oceania"
"1592","Fiji",1997,9042.42559360515,"Oceania"
"1593","Fiji",1998,9075.12567622417,"Oceania"
"1594","Fiji",1999,9798.3765495101,"Oceania"
"1595","Fiji",2000,9575.8788393934,"Oceania"
"1596","Fiji",2001,9732.45128381993,"Oceania"
"1597","Fiji",2002,10027.454883989,"Oceania"
"1598","Fiji",2003,10117.5405545229,"Oceania"
"1599","Fiji",2004,10630.5051403156,"Oceania"
"1600","Fiji",2005,10656.1632257559,"Oceania"
"1601","Fiji",2006,10771.4574550054,"Oceania"
"1602","Fiji",2007,10573.6168923303,"Oceania"
"1603","Fiji",2008,10566.926052996,"Oceania"
"1604","Fiji",2009,10319.3892541372,"Oceania"
"1605","Fiji",2010,10547.9303978854,"Oceania"
"1606","Fiji",2011,10787.6605625282,"Oceania"
"1607","Fiji",2012,10919.4971705367,"Oceania"
"1608","Fiji",2013,11429.3552174668,"Oceania"
"1609","Fiji",2014,12057.9871263878,"Oceania"
"1610","Fiji",2015,12569.1431129142,"Oceania"
"1611","Fiji",2016,12820.7246047956,"Oceania"
"1612","Fiji",2017,13429.3006222384,"Oceania"
"1613","Fiji",2018,13846.1588353285,"Oceania"
"1614","Fiji",2019,13684.3608160228,"Oceania"
"1615","Fiji",2020,10997.4734903847,"Oceania"
"1616","Finland",1990,32939.3832880618,"Europe"
"1617","Finland",1991,30831.6088058571,"Europe"
"1618","Finland",1992,29648.7439434243,"Europe"
"1619","Finland",1993,29310.3070704183,"Europe"
"1620","Finland",1994,30340.8238404135,"Europe"
"1621","Finland",1995,31499.80577579,"Europe"
"1622","Finland",1996,32548.0151553704,"Europe"
"1623","Finland",1997,34506.7718790729,"Europe"
"1624","Finland",1998,36293.3915600144,"Europe"
"1625","Finland",1999,37795.0577604714,"Europe"
"1626","Finland",2000,39894.1944569685,"Europe"
"1627","Finland",2001,40842.3417724243,"Europe"
"1628","Finland",2002,41439.019233448,"Europe"
"1629","Finland",2003,42168.6934671901,"Europe"
"1630","Finland",2004,43724.9661225981,"Europe"
"1631","Finland",2005,44786.9096643071,"Europe"
"1632","Finland",2006,46412.2003478176,"Europe"
"1633","Finland",2007,48664.265707071,"Europe"
"1634","Finland",2008,48817.989492787,"Europe"
"1635","Finland",2009,44662.100140396,"Europe"
"1636","Finland",2010,45874.6613021399,"Europe"
"1637","Finland",2011,46825.8248388831,"Europe"
"1638","Finland",2012,45952.246383366,"Europe"
"1639","Finland",2013,45328.5753218041,"Europe"
"1640","Finland",2014,44976.7764487708,"Europe"
"1641","Finland",2015,45072.5902146238,"Europe"
"1642","Finland",2016,46206.7878130494,"Europe"
"1643","Finland",2017,47570.133583848,"Europe"
"1644","Finland",2018,48130.2923921114,"Europe"
"1645","Finland",2019,48689.2341509211,"Europe"
"1646","Finland",2020,47260.800458441,"Europe"
"1647","France",1990,33732.0142120651,"Europe"
"1648","France",1991,33897.2314368104,"Europe"
"1649","France",1992,34268.5421707858,"Europe"
"1650","France",1993,33905.8822631981,"Europe"
"1651","France",1994,34576.5438089748,"Europe"
"1652","France",1995,35177.6589424847,"Europe"
"1653","France",1996,35548.6285199543,"Europe"
"1654","France",1997,36250.6889604497,"Europe"
"1655","France",1998,37413.4393609485,"Europe"
"1656","France",1999,38494.9468158477,"Europe"
"1657","France",2000,39732.2824515749,"Europe"
"1658","France",2001,40226.6270677305,"Europe"
"1659","France",2002,40388.6256508389,"Europe"
"1660","France",2003,40433.4900386568,"Europe"
"1661","France",2004,41272.6323754944,"Europe"
"1662","France",2005,41643.9888864457,"Europe"
"1663","France",2006,42367.5698646841,"Europe"
"1664","France",2007,43127.2128556843,"Europe"
"1665","France",2008,42996.2097818165,"Europe"
"1666","France",2009,41546.4905796298,"Europe"
"1667","France",2010,42147.6716766942,"Europe"
"1668","France",2011,42864.0189689606,"Europe"
"1669","France",2012,42790.6328838388,"Europe"
"1670","France",2013,42816.2714819044,"Europe"
"1671","France",2014,43021.3946358903,"Europe"
"1672","France",2015,43345.7864281559,"Europe"
"1673","France",2016,43705.1475593257,"Europe"
"1674","France",2017,44577.0645745394,"Europe"
"1675","France",2018,45251.9054105957,"Europe"
"1676","France",2019,45834.1669122703,"Europe"
"1677","France",2020,42025.6173730617,"Europe"
"1678","Gabon",1990,18179.1700017022,"Africa"
"1679","Gabon",1991,18770.6037317334,"Africa"
"1680","Gabon",1992,17704.5264650538,"Africa"
"1681","Gabon",1993,17917.2191929917,"Africa"
"1682","Gabon",1994,18099.3957168527,"Africa"
"1683","Gabon",1995,18514.5679788508,"Africa"
"1684","Gabon",1996,18703.1666511865,"Africa"
"1685","Gabon",1997,19284.5301762362,"Africa"
"1686","Gabon",1998,19465.2452778791,"Africa"
"1687","Gabon",1999,17297.8060053767,"Africa"
"1688","Gabon",2000,16567.2456051163,"Africa"
"1689","Gabon",2001,16522.1973634649,"Africa"
"1690","Gabon",2002,16093.405140168,"Africa"
"1691","Gabon",2003,16060.6875826795,"Africa"
"1692","Gabon",2004,15767.1793679395,"Africa"
"1693","Gabon",2005,15761.1484780064,"Africa"
"1694","Gabon",2006,14894.693568942,"Africa"
"1695","Gabon",2007,15334.7235424854,"Africa"
"1696","Gabon",2008,14378.492978127,"Africa"
"1697","Gabon",2009,13934.8565686915,"Africa"
"1698","Gabon",2010,14415.4459113912,"Africa"
"1699","Gabon",2011,14883.4942581406,"Africa"
"1700","Gabon",2012,15082.6565608753,"Africa"
"1701","Gabon",2013,15342.1813095484,"Africa"
"1702","Gabon",2014,15437.2650293528,"Africa"
"1703","Gabon",2015,15510.0389513624,"Africa"
"1704","Gabon",2016,15359.7403963666,"Africa"
"1705","Gabon",2017,15006.8440374987,"Africa"
"1706","Gabon",2018,14744.4343267491,"Africa"
"1707","Gabon",2019,14950.0770784889,"Africa"
"1708","Gabon",2020,14399.8688094117,"Africa"
"1709","Gambia",1990,2265.23347829401,"Africa"
"1710","Gambia",1991,2248.3805604021,"Africa"
"1711","Gambia",1992,2245.61080554391,"Africa"
"1712","Gambia",1993,2240.4535190241,"Africa"
"1713","Gambia",1994,2175.50441957614,"Africa"
"1714","Gambia",1995,2127.87472740805,"Africa"
"1715","Gambia",1996,2108.82849215863,"Africa"
"1716","Gambia",1997,2145.03090452489,"Africa"
"1717","Gambia",1998,2152.68199779871,"Africa"
"1718","Gambia",1999,2220.51964208374,"Africa"
"1719","Gambia",2000,2270.48649520816,"Africa"
"1720","Gambia",2001,2327.35435866192,"Africa"
"1721","Gambia",2002,2180.85250445442,"Africa"
"1722","Gambia",2003,2257.27783498198,"Africa"
"1723","Gambia",2004,2341.17318281022,"Africa"
"1724","Gambia",2005,2216.18606202049,"Africa"
"1725","Gambia",2006,2137.81852872171,"Africa"
"1726","Gambia",2007,2137.85713262186,"Africa"
"1727","Gambia",2008,2205.11439160073,"Africa"
"1728","Gambia",2009,2283.18617983918,"Africa"
"1729","Gambia",2010,2346.72047883159,"Africa"
"1730","Gambia",2011,2091.82876600813,"Africa"
"1731","Gambia",2012,2135.74423789688,"Africa"
"1732","Gambia",2013,2131.43602743993,"Africa"
"1733","Gambia",2014,2038.8025175488,"Africa"
"1734","Gambia",2015,2058.65814621739,"Africa"
"1735","Gambia",2016,2036.87715930988,"Africa"
"1736","Gambia",2017,2072.64683284207,"Africa"
"1737","Gambia",2018,2158.07755816639,"Africa"
"1738","Gambia",2019,2222.87959013357,"Africa"
"1739","Gambia",2020,2159.44190927585,"Africa"
"1740","Georgia",1990,11135.4628892873,"Europe"
"1741","Georgia",1991,8724.29049929185,"Europe"
"1742","Georgia",1992,4769.99652400785,"Europe"
"1743","Georgia",1993,3346.56802542595,"Europe"
"1744","Georgia",1994,3045.04248414422,"Europe"
"1745","Georgia",1995,3243.84621344181,"Europe"
"1746","Georgia",1996,3740.48545328952,"Europe"
"1747","Georgia",1997,4268.69527327204,"Europe"
"1748","Georgia",1998,4511.48880328071,"Europe"
"1749","Georgia",1999,4737.405515582,"Europe"
"1750","Georgia",2000,4919.23187995616,"Europe"
"1751","Georgia",2001,5236.22280631371,"Europe"
"1752","Georgia",2002,5572.62200637586,"Europe"
"1753","Georgia",2003,6230.82190884126,"Europe"
"1754","Georgia",2004,6632.81426469502,"Europe"
"1755","Georgia",2005,7315.19848048057,"Europe"
"1756","Georgia",2006,8049.90605481459,"Europe"
"1757","Georgia",2007,9109.89774086377,"Europe"
"1758","Georgia",2008,9358.61458957779,"Europe"
"1759","Georgia",2009,9097.42124780979,"Europe"
"1760","Georgia",2010,9736.73209374292,"Europe"
"1761","Georgia",2011,10541.4719031056,"Europe"
"1762","Georgia",2012,11295.7540913053,"Europe"
"1763","Georgia",2013,11740.0891163337,"Europe"
"1764","Georgia",2014,12254.6456549529,"Europe"
"1765","Georgia",2015,12605.1400698178,"Europe"
"1766","Georgia",2016,12963.7439586374,"Europe"
"1767","Georgia",2017,13589.7073915159,"Europe"
"1768","Georgia",2018,14253.4089858441,"Europe"
"1769","Georgia",2019,14989.2581602038,"Europe"
"1770","Georgia",2020,14089.3023335327,"Europe"
"1771","Germany",1990,36645.4103412106,"Europe"
"1772","Germany",1991,38237.7340607357,"Europe"
"1773","Germany",1992,38677.8680960784,"Europe"
"1774","Germany",1993,38049.0880729596,"Europe"
"1775","Germany",1994,38824.2827705785,"Europe"
"1776","Germany",1995,39308.0884160853,"Europe"
"1777","Germany",1996,39510.3038787611,"Europe"
"1778","Germany",1997,40159.5902438183,"Europe"
"1779","Germany",1998,40962.1737598441,"Europe"
"1780","Germany",1999,41708.2702746412,"Europe"
"1781","Germany",2000,42864.9328892862,"Europe"
"1782","Germany",2001,43512.43267398,"Europe"
"1783","Germany",2002,43353.3388942422,"Europe"
"1784","Germany",2003,43025.9877312919,"Europe"
"1785","Germany",2004,43541.0326202312,"Europe"
"1786","Germany",2005,43884.5352789987,"Europe"
"1787","Germany",2006,45610.7818923168,"Europe"
"1788","Germany",2007,47031.2137894261,"Europe"
"1789","Germany",2008,47573.0273603862,"Europe"
"1790","Germany",2009,44978.1198711897,"Europe"
"1791","Germany",2010,46929.9934093156,"Europe"
"1792","Germany",2011,49684.6130740715,"Europe"
"1793","Germany",2012,49798.9676727479,"Europe"
"1794","Germany",2013,49880.5735214304,"Europe"
"1795","Germany",2014,50770.6134878236,"Europe"
"1796","Germany",2015,51083.9216615196,"Europe"
"1797","Germany",2016,51803.2354226767,"Europe"
"1798","Germany",2017,52952.8750212389,"Europe"
"1799","Germany",2018,53463.4014817389,"Europe"
"1800","Germany",2019,53639.26072156,"Europe"
"1801","Germany",2020,50922.3580234484,"Europe"
"1802","Ghana",1990,2342.36631894183,"Africa"
"1803","Ghana",1991,2395.69292690656,"Africa"
"1804","Ghana",1992,2417.72740192246,"Africa"
"1805","Ghana",1993,2463.62638937279,"Africa"
"1806","Ghana",1994,2475.02128040297,"Africa"
"1807","Ghana",1995,2508.29074516357,"Africa"
"1808","Ghana",1996,2556.35502864167,"Africa"
"1809","Ghana",1997,2597.224229255,"Africa"
"1810","Ghana",1998,2652.91330447314,"Africa"
"1811","Ghana",1999,2702.62334776541,"Africa"
"1812","Ghana",2000,2734.80676341488,"Africa"
"1813","Ghana",2001,2775.37498857643,"Africa"
"1814","Ghana",2002,2830.15420948139,"Africa"
"1815","Ghana",2003,2905.01641475462,"Africa"
"1816","Ghana",2004,2992.41646351466,"Africa"
"1817","Ghana",2005,3090.18743847289,"Africa"
"1818","Ghana",2006,3205.03311283034,"Africa"
"1819","Ghana",2007,3259.16990307303,"Africa"
"1820","Ghana",2008,3466.81399090962,"Africa"
"1821","Ghana",2009,3543.46757579225,"Africa"
"1822","Ghana",2010,3729.47590321705,"Africa"
"1823","Ghana",2011,4151.48142162162,"Africa"
"1824","Ghana",2012,4431.0237345026,"Africa"
"1825","Ghana",2013,4645.8184097683,"Africa"
"1826","Ghana",2014,4670.24489811829,"Africa"
"1827","Ghana",2015,4662.30319092518,"Africa"
"1828","Ghana",2016,4712.51435451414,"Africa"
"1829","Ghana",2017,4983.68885597284,"Africa"
"1830","Ghana",2018,5177.88398862782,"Africa"
"1831","Ghana",2019,5396.86608780051,"Africa"
"1832","Ghana",2020,5304.98352460298,"Africa"
"1833","Greece",1990,24306.5523995951,"Europe"
"1834","Greece",1991,24761.0447631909,"Europe"
"1835","Greece",1992,24744.6283338647,"Europe"
"1836","Greece",1993,24205.9004860895,"Europe"
"1837","Greece",1994,24566.7037885767,"Europe"
"1838","Greece",1995,24965.6240705897,"Europe"
"1839","Greece",1996,25567.256463237,"Europe"
"1840","Greece",1997,26582.2975174295,"Europe"
"1841","Greece",1998,27465.015740047,"Europe"
"1842","Greece",1999,28200.5561608836,"Europe"
"1843","Greece",2000,29186.324547399,"Europe"
"1844","Greece",2001,30234.5959617275,"Europe"
"1845","Greece",2002,31305.6936704984,"Europe"
"1846","Greece",2003,33040.7682982488,"Europe"
"1847","Greece",2004,34627.1806747136,"Europe"
"1848","Greece",2005,34732.6440722251,"Europe"
"1849","Greece",2006,36585.8395603871,"Europe"
"1850","Greece",2007,37687.4333370451,"Europe"
"1851","Greece",2008,37461.5387708945,"Europe"
"1852","Greece",2009,35756.2455188034,"Europe"
"1853","Greece",2010,33753.6177475922,"Europe"
"1854","Greece",2011,30372.7605650238,"Europe"
"1855","Greece",2012,28374.676952114,"Europe"
"1856","Greece",2013,27797.5447288899,"Europe"
"1857","Greece",2014,28178.6902062824,"Europe"
"1858","Greece",2015,28248.1259561464,"Europe"
"1859","Greece",2016,28226.9072784414,"Europe"
"1860","Greece",2017,28645.0436174422,"Europe"
"1861","Greece",2018,29150.6944922443,"Europe"
"1862","Greece",2019,29723.2219580446,"Europe"
"1863","Greece",2020,27287.0834009302,"Europe"
"1864","Grenada",1990,8813.92383702039,"North America"
"1865","Grenada",1991,8923.63130031847,"North America"
"1866","Grenada",1992,8784.02556431912,"North America"
"1867","Grenada",1993,8517.89510938453,"North America"
"1868","Grenada",1994,8565.27944046766,"North America"
"1869","Grenada",1995,8665.59406777069,"North America"
"1870","Grenada",1996,8985.94796725548,"North America"
"1871","Grenada",1997,9384.23619809227,"North America"
"1872","Grenada",1998,10440.339240275,"North America"
"1873","Grenada",1999,11116.314364945,"North America"
"1874","Grenada",2000,11613.4153892276,"North America"
"1875","Grenada",2001,11333.7361432869,"North America"
"1876","Grenada",2002,11678.7440082908,"North America"
"1877","Grenada",2003,12738.9057095146,"North America"
"1878","Grenada",2004,12614.8241638688,"North America"
"1879","Grenada",2005,14246.9927237107,"North America"
"1880","Grenada",2006,13641.282973397,"North America"
"1881","Grenada",2007,14442.8802800479,"North America"
"1882","Grenada",2008,14541.8514410654,"North America"
"1883","Grenada",2009,13537.7949164169,"North America"
"1884","Grenada",2010,13412.7933652353,"North America"
"1885","Grenada",2011,13444.648144173,"North America"
"1886","Grenada",2012,13206.9742382866,"North America"
"1887","Grenada",2013,13427.5519644025,"North America"
"1888","Grenada",2014,14317.3257305619,"North America"
"1889","Grenada",2015,15142.06257045,"North America"
"1890","Grenada",2016,15613.6901268414,"North America"
"1891","Grenada",2017,16217.4998498411,"North America"
"1892","Grenada",2018,16801.9552384337,"North America"
"1893","Grenada",2019,17050.2930413479,"North America"
"1894","Grenada",2020,15065.8719536331,"North America"
"1895","Guatemala",1990,5561.07068424542,"North America"
"1896","Guatemala",1991,5611.54226348488,"North America"
"1897","Guatemala",1992,5730.64595205297,"North America"
"1898","Guatemala",1993,5805.70952823587,"North America"
"1899","Guatemala",1994,5891.32743893295,"North America"
"1900","Guatemala",1995,6033.04269504362,"North America"
"1901","Guatemala",1996,6064.02081801253,"North America"
"1902","Guatemala",1997,6181.1723431383,"North America"
"1903","Guatemala",1998,6338.33807458394,"North America"
"1904","Guatemala",1999,6428.04797615096,"North America"
"1905","Guatemala",2000,6499.88328602091,"North America"
"1906","Guatemala",2001,6493.60646967771,"North America"
"1907","Guatemala",2002,6589.73707436894,"North America"
"1908","Guatemala",2003,6612.66987730145,"North America"
"1909","Guatemala",2004,6676.70453318824,"North America"
"1910","Guatemala",2005,6753.68253599957,"North America"
"1911","Guatemala",2006,6972.38159210706,"North America"
"1912","Guatemala",2007,7269.2062604465,"North America"
"1913","Guatemala",2008,7365.2804361703,"North America"
"1914","Guatemala",2009,7262.50010896451,"North America"
"1915","Guatemala",2010,7335.98897429945,"North America"
"1916","Guatemala",2011,7503.67465594417,"North America"
"1917","Guatemala",2012,7590.75546737921,"North America"
"1918","Guatemala",2013,7734.11770732066,"North America"
"1919","Guatemala",2014,7939.37437823934,"North America"
"1920","Guatemala",2015,8125.65553391647,"North America"
"1921","Guatemala",2016,8206.04798668298,"North America"
"1922","Guatemala",2017,8322.21680991504,"North America"
"1923","Guatemala",2018,8462.17210684372,"North America"
"1924","Guatemala",2019,8653.30819508205,"North America"
"1925","Guatemala",2020,8393.28464317623,"North America"
"1926","Guinea",1990,1507.64061146232,"Africa"
"1927","Guinea",1991,1503.80122322625,"Africa"
"1928","Guinea",1992,1511.11381652078,"Africa"
"1929","Guinea",1993,1545.64868362854,"Africa"
"1930","Guinea",1994,1565.26670322826,"Africa"
"1931","Guinea",1995,1594.9292210523,"Africa"
"1932","Guinea",1996,1622.74920734155,"Africa"
"1933","Guinea",1997,1662.66198424834,"Africa"
"1934","Guinea",1998,1679.69184186429,"Africa"
"1935","Guinea",1999,1701.72975154262,"Africa"
"1936","Guinea",2000,1704.9563781541,"Africa"
"1937","Guinea",2001,1730.30211727688,"Africa"
"1938","Guinea",2002,1783.84999631576,"Africa"
"1939","Guinea",2003,1771.66008874508,"Africa"
"1940","Guinea",2004,1778.05158492916,"Africa"
"1941","Guinea",2005,1794.38316206248,"Africa"
