"","region","year","homicide_rate","continent"
"981","Chad",2010,7.01948196459543,"Africa"
"982","Chad",2011,6.93404643119685,"Africa"
"983","Chad",2012,6.90454801311772,"Africa"
"984","Chad",2013,6.96278882018572,"Africa"
"985","Chad",2014,7.04385878576704,"Africa"
"986","Chad",2015,7.01434596935058,"Africa"
"987","Chad",2016,7.07100767798767,"Africa"
"988","Chad",2017,7.23606275877171,"Africa"
"989","Chad",2018,7.14937610008941,"Africa"
"990","Chad",2019,7.52520360545247,"Africa"
"991","Chile",1990,8.70190329114209,"South America"
"992","Chile",1991,8.20637809570917,"South America"
"993","Chile",1992,7.39734315391634,"South America"
"994","Chile",1993,6.70638667108256,"South America"
"995","Chile",1994,6.26842066721642,"South America"
"996","Chile",1995,6.14994801997384,"South America"
"997","Chile",1996,5.90501869996809,"South America"
"998","Chile",1997,5.68162885147131,"South America"
"999","Chile",1998,5.73589341103458,"South America"
"1000","Chile",1999,5.5189924530924,"South America"
"1001","Chile",2000,5.1229296626119,"South America"
"1002","Chile",2001,5.19284783536275,"South America"
"1003","Chile",2002,5.04883137025985,"South America"
"1004","Chile",2003,4.98645648756959,"South America"
"1005","Chile",2004,5.03233581911528,"South America"
"1006","Chile",2005,5.52537078273831,"South America"
"1007","Chile",2006,5.35984295097898,"South America"
"1008","Chile",2007,4.0966173814965,"South America"
"1009","Chile",2008,4.70212529625924,"South America"
"1010","Chile",2009,4.52166556101847,"South America"
"1011","Chile",2010,4.78547731172679,"South America"
"1012","Chile",2011,4.76642452722278,"South America"
"1013","Chile",2012,4.51213483363462,"South America"
"1014","Chile",2013,4.4200308981685,"South America"
"1015","Chile",2014,4.85926771616714,"South America"
"1016","Chile",2015,4.70800930675866,"South America"
"1017","Chile",2016,4.39561897229266,"South America"
"1018","Chile",2017,4.42278701073841,"South America"
"1019","Chile",2018,4.39548696331737,"South America"
"1020","Chile",2019,4.3568118255303,"South America"
"1021","China",1990,3.39139331318243,"Asia"
"1022","China",1991,3.26960514153101,"Asia"
"1023","China",1992,3.14859591233988,"Asia"
"1024","China",1993,3.06129446000774,"Asia"
"1025","China",1994,3.08062046609357,"Asia"
"1026","China",1995,3.02102283640122,"Asia"
"1027","China",1996,2.86972528689812,"Asia"
"1028","China",1997,2.74983348381094,"Asia"
"1029","China",1998,2.66506806754592,"Asia"
"1030","China",1999,2.5609210738002,"Asia"
"1031","China",2000,2.40121537170028,"Asia"
"1032","China",2001,2.23960294174999,"Asia"
"1033","China",2002,2.12683273913426,"Asia"
"1034","China",2003,2.11378181908018,"Asia"
"1035","China",2004,2.09544194240615,"Asia"
"1036","China",2005,1.98939014867537,"Asia"
"1037","China",2006,1.86378466516893,"Asia"
"1038","China",2007,1.73162485411633,"Asia"
"1039","China",2008,1.60866328034163,"Asia"
"1040","China",2009,1.51994761074838,"Asia"
"1041","China",2010,1.38698018284085,"Asia"
"1042","China",2011,1.27589666686027,"Asia"
"1043","China",2012,1.17595799840963,"Asia"
"1044","China",2013,1.09514371047803,"Asia"
"1045","China",2014,1.02271711971188,"Asia"
"1046","China",2015,0.96890212230219,"Asia"
"1047","China",2016,0.932120431736837,"Asia"
"1048","China",2017,0.887661212554321,"Asia"
"1049","China",2018,0.860706194462922,"Asia"
"1050","China",2019,0.841579548044579,"Asia"
"1051","Colombia",1990,73.9531900931744,"South America"
"1052","Colombia",1991,83.5785821765155,"South America"
"1053","Colombia",1992,85.0193187710203,"South America"
"1054","Colombia",1993,84.761308114114,"South America"
"1055","Colombia",1994,79.6222072649583,"South America"
"1056","Colombia",1995,74.1793420340221,"South America"
"1057","Colombia",1996,74.6591609531155,"South America"
"1058","Colombia",1997,73.2931465353561,"South America"
"1059","Colombia",1998,75.4436378482834,"South America"
"1060","Colombia",1999,78.1650657601547,"South America"
"1061","Colombia",2000,84.0476695311975,"South America"
"1062","Colombia",2001,85.2760599839792,"South America"
"1063","Colombia",2002,96.1484088534781,"South America"
"1064","Colombia",2003,64.3457217619353,"South America"
"1065","Colombia",2004,58.2822553971434,"South America"
"1066","Colombia",2005,48.6048686856457,"South America"
"1067","Colombia",2006,47.3961490821273,"South America"
"1068","Colombia",2007,44.3592115370895,"South America"
"1069","Colombia",2008,43.878622092673,"South America"
"1070","Colombia",2009,44.3713062871297,"South America"
"1071","Colombia",2010,42.3232317367215,"South America"
"1072","Colombia",2011,40.4800702525537,"South America"
"1073","Colombia",2012,39.0395380436486,"South America"
"1074","Colombia",2013,37.3554539796079,"South America"
"1075","Colombia",2014,33.7482382972851,"South America"
"1076","Colombia",2015,33.1060237915297,"South America"
"1077","Colombia",2016,35.4582284499101,"South America"
"1078","Colombia",2017,35.6073529181349,"South America"
"1079","Colombia",2018,35.8393367825838,"South America"
"1080","Colombia",2019,35.7088924156437,"South America"
"1081","Comoros",1990,4.86863548998874,"Africa"
"1082","Comoros",1991,5.18416847476529,"Africa"
"1083","Comoros",1992,5.75984451627394,"Africa"
"1084","Comoros",1993,6.10273606722222,"Africa"
"1085","Comoros",1994,6.67556453946619,"Africa"
"1086","Comoros",1995,7.10551078208673,"Africa"
"1087","Comoros",1996,7.5590243937598,"Africa"
"1088","Comoros",1997,7.83268218696218,"Africa"
"1089","Comoros",1998,15.3025373408661,"Africa"
"1090","Comoros",1999,7.96725658399762,"Africa"
"1091","Comoros",2000,8.44748284637916,"Africa"
"1092","Comoros",2001,8.55686488071034,"Africa"
"1093","Comoros",2002,8.57989043840077,"Africa"
"1094","Comoros",2003,8.24915633151161,"Africa"
"1095","Comoros",2004,7.67469562331622,"Africa"
"1096","Comoros",2005,8.38901864724733,"Africa"
"1097","Comoros",2006,7.02438076825138,"Africa"
"1098","Comoros",2007,8.61651937812175,"Africa"
"1099","Comoros",2008,8.79621872177389,"Africa"
"1100","Comoros",2009,7.56909052178557,"Africa"
"1101","Comoros",2010,6.41510107003419,"Africa"
"1102","Comoros",2011,6.89821073671575,"Africa"
"1103","Comoros",2012,6.89711412645383,"Africa"
"1104","Comoros",2013,7.27911076947013,"Africa"
"1105","Comoros",2014,9.94305144125218,"Africa"
"1106","Comoros",2015,10.1091468710461,"Africa"
"1107","Comoros",2016,10.1430732964597,"Africa"
"1108","Comoros",2017,10.1870818353458,"Africa"
"1109","Comoros",2018,9.56901012751754,"Africa"
"1110","Comoros",2019,9.40140644948964,"Africa"
"1111","Congo",1990,6.00507039583493,"Africa"
"1112","Congo",1991,5.82475363385623,"Africa"
"1113","Congo",1992,5.74667990150261,"Africa"
"1114","Congo",1993,5.73980949684418,"Africa"
"1115","Congo",1994,6.19991488901924,"Africa"
"1116","Congo",1995,6.20053893790136,"Africa"
"1117","Congo",1996,6.23174693585258,"Africa"
"1118","Congo",1997,6.50548598794211,"Africa"
"1119","Congo",1998,5.9602599532322,"Africa"
"1120","Congo",1999,5.99346175428053,"Africa"
"1121","Congo",2000,5.79455237974213,"Africa"
"1122","Congo",2001,5.39710886213683,"Africa"
"1123","Congo",2002,5.28123438193952,"Africa"
"1124","Congo",2003,5.41173038116449,"Africa"
"1125","Congo",2004,5.35907933778649,"Africa"
"1126","Congo",2005,5.42591331284933,"Africa"
"1127","Congo",2006,5.36331986638571,"Africa"
"1128","Congo",2007,5.36009182651035,"Africa"
"1129","Congo",2008,5.29575309246374,"Africa"
"1130","Congo",2009,5.27023900466313,"Africa"
"1131","Congo",2010,5.15190340923513,"Africa"
"1132","Congo",2011,4.85571707747305,"Africa"
"1133","Congo",2012,4.90804140362972,"Africa"
"1134","Congo",2013,4.84074784266783,"Africa"
"1135","Congo",2014,4.78935486734808,"Africa"
"1136","Congo",2015,4.72514068422017,"Africa"
"1137","Congo",2016,4.6957918442641,"Africa"
"1138","Congo",2017,4.64189586579717,"Africa"
"1139","Congo",2018,4.66032794674193,"Africa"
"1140","Congo",2019,4.66070639106902,"Africa"
"1141","Costa Rica",1990,5.12092607468432,"North America"
"1142","Costa Rica",1991,4.98668303681959,"North America"
"1143","Costa Rica",1992,5.61713172595114,"North America"
"1144","Costa Rica",1993,5.56993686041062,"North America"
"1145","Costa Rica",1994,6.04290149067118,"North America"
"1146","Costa Rica",1995,6.07145559352283,"North America"
"1147","Costa Rica",1996,5.8947457851468,"North America"
"1148","Costa Rica",1997,5.81385051760125,"North America"
"1149","Costa Rica",1998,5.9603772497042,"North America"
"1150","Costa Rica",1999,6.25925574817289,"North America"
"1151","Costa Rica",2000,6.08656209143549,"North America"
"1152","Costa Rica",2001,6.13853208305065,"North America"
"1153","Costa Rica",2002,6.14935610147975,"North America"
"1154","Costa Rica",2003,6.88883305409981,"North America"
"1155","Costa Rica",2004,6.79120504829205,"North America"
"1156","Costa Rica",2005,7.16671133862446,"North America"
"1157","Costa Rica",2006,7.95031303623329,"North America"
"1158","Costa Rica",2007,7.43422017803671,"North America"
"1159","Costa Rica",2008,8.78567128637066,"North America"
"1160","Costa Rica",2009,9.48127093228366,"North America"
"1161","Costa Rica",2010,10.6360953427278,"North America"
"1162","Costa Rica",2011,10.1928487456431,"North America"
"1163","Costa Rica",2012,9.75133635042452,"North America"
"1164","Costa Rica",2013,10.0373258845689,"North America"
"1165","Costa Rica",2014,10.7397963017349,"North America"
"1166","Costa Rica",2015,12.1891883104965,"North America"
"1167","Costa Rica",2016,12.772560693161,"North America"
"1168","Costa Rica",2017,11.7373185159347,"North America"
"1169","Costa Rica",2018,11.0213404101064,"North America"
"1170","Costa Rica",2019,10.6619017194587,"North America"
"1171","Cote d'Ivoire",1990,8.61765285519939,"Africa"
"1172","Cote d'Ivoire",1991,8.70031855759668,"Africa"
"1173","Cote d'Ivoire",1992,8.80167122825765,"Africa"
"1174","Cote d'Ivoire",1993,9.11426164370426,"Africa"
"1175","Cote d'Ivoire",1994,9.38194603883798,"Africa"
"1176","Cote d'Ivoire",1995,9.80299114805679,"Africa"
"1177","Cote d'Ivoire",1996,9.72119168069663,"Africa"
"1178","Cote d'Ivoire",1997,9.8007238191119,"Africa"
"1179","Cote d'Ivoire",1998,9.96560999744289,"Africa"
"1180","Cote d'Ivoire",1999,9.96768218221821,"Africa"
"1181","Cote d'Ivoire",2000,10.1668119965054,"Africa"
"1182","Cote d'Ivoire",2001,9.9220693325267,"Africa"
"1183","Cote d'Ivoire",2002,10.0661093939354,"Africa"
"1184","Cote d'Ivoire",2003,10.5972627822322,"Africa"
"1185","Cote d'Ivoire",2004,10.6009619579647,"Africa"
"1186","Cote d'Ivoire",2005,10.1776528842444,"Africa"
"1187","Cote d'Ivoire",2006,9.33628720584483,"Africa"
"1188","Cote d'Ivoire",2007,9.20335688609982,"Africa"
"1189","Cote d'Ivoire",2008,8.98150956314324,"Africa"
"1190","Cote d'Ivoire",2009,8.9962361157572,"Africa"
"1191","Cote d'Ivoire",2010,9.16424062137286,"Africa"
"1192","Cote d'Ivoire",2011,9.28852421426916,"Africa"
"1193","Cote d'Ivoire",2012,9.16731364089514,"Africa"
"1194","Cote d'Ivoire",2013,9.47939260627393,"Africa"
"1195","Cote d'Ivoire",2014,9.6063014382428,"Africa"
"1196","Cote d'Ivoire",2015,9.5139877205621,"Africa"
"1197","Cote d'Ivoire",2016,9.39418271415485,"Africa"
"1198","Cote d'Ivoire",2017,9.04317018847404,"Africa"
"1199","Cote d'Ivoire",2018,9.06377186212181,"Africa"
"1200","Cote d'Ivoire",2019,8.81519859441995,"Africa"
"1201","Croatia",1990,3.09912023443598,"Europe"
"1202","Croatia",1991,3.58291331422532,"Europe"
"1203","Croatia",1992,4.44636296690922,"Europe"
"1204","Croatia",1993,4.4869173014034,"Europe"
"1205","Croatia",1994,3.82414700330071,"Europe"
"1206","Croatia",1995,3.68076566803324,"Europe"
"1207","Croatia",1996,3.3041391600841,"Europe"
"1208","Croatia",1997,3.19605359031089,"Europe"
"1209","Croatia",1998,3.23414621903247,"Europe"
"1210","Croatia",1999,2.92388299373475,"Europe"
"1211","Croatia",2000,2.63054614190966,"Europe"
"1212","Croatia",2001,2.15748294249542,"Europe"
"1213","Croatia",2002,1.83020896358485,"Europe"
"1214","Croatia",2003,1.89076699246824,"Europe"
"1215","Croatia",2004,1.86333596848429,"Europe"
"1216","Croatia",2005,1.57717563482155,"Europe"
"1217","Croatia",2006,1.81210817016841,"Europe"
"1218","Croatia",2007,1.62170837326971,"Europe"
"1219","Croatia",2008,1.74286733938896,"Europe"
"1220","Croatia",2009,1.41218905632914,"Europe"
"1221","Croatia",2010,1.33909616666326,"Europe"
"1222","Croatia",2011,1.2543577303747,"Europe"
"1223","Croatia",2012,1.29471893998016,"Europe"
"1224","Croatia",2013,1.13552639874081,"Europe"
"1225","Croatia",2014,1.00495846703793,"Europe"
"1226","Croatia",2015,1.03412874211287,"Europe"
"1227","Croatia",2016,1.11878496639136,"Europe"
"1228","Croatia",2017,1.06539578694785,"Europe"
"1229","Croatia",2018,1.0779778612782,"Europe"
"1230","Croatia",2019,1.1118623601999,"Europe"
"1231","Cuba",1990,8.26428001639681,"North America"
"1232","Cuba",1991,8.28359299970339,"North America"
"1233","Cuba",1992,7.40889288991052,"North America"
"1234","Cuba",1993,7.79509731279727,"North America"
"1235","Cuba",1994,8.27555882646382,"North America"
"1236","Cuba",1995,7.46233020971031,"North America"
"1237","Cuba",1996,6.57264632180019,"North America"
"1238","Cuba",1997,6.63447282844567,"North America"
"1239","Cuba",1998,7.00973968787354,"North America"
"1240","Cuba",1999,5.79702516798675,"North America"
"1241","Cuba",2000,5.48145512123133,"North America"
"1242","Cuba",2001,5.51565290610705,"North America"
"1243","Cuba",2002,5.75820703056424,"North America"
"1244","Cuba",2003,5.56385393523652,"North America"
"1245","Cuba",2004,5.57436000573814,"North America"
"1246","Cuba",2005,5.60133832236087,"North America"
"1247","Cuba",2006,5.03230989833999,"North America"
"1248","Cuba",2007,5.00528061957107,"North America"
"1249","Cuba",2008,5.21008988731191,"North America"
"1250","Cuba",2009,5.52906164979593,"North America"
"1251","Cuba",2010,5.27565248398201,"North America"
"1252","Cuba",2011,5.39960499518876,"North America"
"1253","Cuba",2012,5.97987226212714,"North America"
"1254","Cuba",2013,6.30824712878048,"North America"
"1255","Cuba",2014,5.99102695490906,"North America"
"1256","Cuba",2015,6.23069995057079,"North America"
"1257","Cuba",2016,5.93433172808622,"North America"
"1258","Cuba",2017,5.83780943573245,"North America"
"1259","Cuba",2018,5.72791119733022,"North America"
"1260","Cuba",2019,5.64886762661599,"North America"
"1261","Cyprus",1990,2.82023815666274,"Europe"
"1262","Cyprus",1991,2.8265537024573,"Europe"
"1263","Cyprus",1992,2.74510602789902,"Europe"
"1264","Cyprus",1993,2.68166892008989,"Europe"
"1265","Cyprus",1994,2.63136250316205,"Europe"
"1266","Cyprus",1995,2.58640671192998,"Europe"
"1267","Cyprus",1996,2.58775660740385,"Europe"
"1268","Cyprus",1997,2.53977147616819,"Europe"
"1269","Cyprus",1998,2.53322097370671,"Europe"
"1270","Cyprus",1999,2.48995564924688,"Europe"
"1271","Cyprus",2000,2.42518309027421,"Europe"
"1272","Cyprus",2001,2.3959312543799,"Europe"
"1273","Cyprus",2002,2.32141983886819,"Europe"
"1274","Cyprus",2003,2.25665111403673,"Europe"
"1275","Cyprus",2004,2.21259846447031,"Europe"
"1276","Cyprus",2005,2.15760975682243,"Europe"
"1277","Cyprus",2006,2.11762160774875,"Europe"
"1278","Cyprus",2007,2.03994894468506,"Europe"
"1279","Cyprus",2008,1.96615234934821,"Europe"
"1280","Cyprus",2009,1.93627733731132,"Europe"
"1281","Cyprus",2010,1.8681933201346,"Europe"
"1282","Cyprus",2011,1.8591658837483,"Europe"
"1283","Cyprus",2012,1.83132976304085,"Europe"
"1284","Cyprus",2013,1.76106411285455,"Europe"
"1285","Cyprus",2014,1.70067054216045,"Europe"
"1286","Cyprus",2015,1.66989477426549,"Europe"
"1287","Cyprus",2016,1.65220475417128,"Europe"
"1288","Cyprus",2017,1.61991435716811,"Europe"
"1289","Cyprus",2018,1.6031587237569,"Europe"
"1290","Cyprus",2019,1.5772024052755,"Europe"
"1291","Czechia",1990,2.23616689287038,"Europe"
"1292","Czechia",1991,2.17093542336216,"Europe"
"1293","Czechia",1992,2.3936905635201,"Europe"
"1294","Czechia",1993,2.5013239143194,"Europe"
"1295","Czechia",1994,2.71068284375506,"Europe"
"1296","Czechia",1995,2.27914583156571,"Europe"
"1297","Czechia",1996,2.13439084211666,"Europe"
"1298","Czechia",1997,2.18233265047331,"Europe"
"1299","Czechia",1998,2.02542767765487,"Europe"
"1300","Czechia",1999,1.94011412595198,"Europe"
"1301","Czechia",2000,1.98798064350974,"Europe"
"1302","Czechia",2001,1.84032719395957,"Europe"
"1303","Czechia",2002,1.78871481912806,"Europe"
"1304","Czechia",2003,1.82017518721102,"Europe"
"1305","Czechia",2004,1.77326050652341,"Europe"
"1306","Czechia",2005,1.58294575209913,"Europe"
"1307","Czechia",2006,1.64160245567425,"Europe"
"1308","Czechia",2007,1.62296014661538,"Europe"
"1309","Czechia",2008,1.42797847835516,"Europe"
"1310","Czechia",2009,1.40120156146697,"Europe"
"1311","Czechia",2010,1.28765491256808,"Europe"
"1312","Czechia",2011,1.2530924378769,"Europe"
"1313","Czechia",2012,1.24836209608359,"Europe"
"1314","Czechia",2013,1.1321647596929,"Europe"
"1315","Czechia",2014,1.0953426833216,"Europe"
"1316","Czechia",2015,1.09282892631969,"Europe"
"1317","Czechia",2016,0.901386943698506,"Europe"
"1318","Czechia",2017,0.947439088391766,"Europe"
"1319","Czechia",2018,0.98846708779954,"Europe"
"1320","Czechia",2019,0.990241959568919,"Europe"
"1321","Democratic Republic of Congo",1990,3.40686941254807,"Africa"
"1322","Democratic Republic of Congo",1991,3.4126947316449,"Africa"
"1323","Democratic Republic of Congo",1992,3.367201815184,"Africa"
"1324","Democratic Republic of Congo",1993,10.8620317163244,"Africa"
"1325","Democratic Republic of Congo",1994,3.53571163365142,"Africa"
"1326","Democratic Republic of Congo",1995,4.27935979869653,"Africa"
"1327","Democratic Republic of Congo",1996,3.49793203588196,"Africa"
"1328","Democratic Republic of Congo",1997,3.45692252767919,"Africa"
"1329","Democratic Republic of Congo",1998,3.82247553502753,"Africa"
"1330","Democratic Republic of Congo",1999,6.56884210738302,"Africa"
"1331","Democratic Republic of Congo",2000,5.2675322287258,"Africa"
"1332","Democratic Republic of Congo",2001,4.28397055004533,"Africa"
"1333","Democratic Republic of Congo",2002,8.6782918481674,"Africa"
"1334","Democratic Republic of Congo",2003,4.86575565736581,"Africa"
"1335","Democratic Republic of Congo",2004,3.20534530434563,"Africa"
"1336","Democratic Republic of Congo",2005,3.13416846485713,"Africa"
"1337","Democratic Republic of Congo",2006,3.13630947936445,"Africa"
"1338","Democratic Republic of Congo",2007,3.19137031766799,"Africa"
"1339","Democratic Republic of Congo",2008,3.32737960304222,"Africa"
"1340","Democratic Republic of Congo",2009,3.27370562699152,"Africa"
"1341","Democratic Republic of Congo",2010,3.29910744275025,"Africa"
"1342","Democratic Republic of Congo",2011,3.37771074276309,"Africa"
"1343","Democratic Republic of Congo",2012,3.6579780345172,"Africa"
"1344","Democratic Republic of Congo",2013,3.53705323651984,"Africa"
"1345","Democratic Republic of Congo",2014,3.62905658948681,"Africa"
"1346","Democratic Republic of Congo",2015,3.40302353465115,"Africa"
"1347","Democratic Republic of Congo",2016,4.23697709283074,"Africa"
"1348","Democratic Republic of Congo",2017,4.2042444028044,"Africa"
"1349","Democratic Republic of Congo",2018,5.31026848494766,"Africa"
"1350","Democratic Republic of Congo",2019,3.29797048227708,"Africa"
"1351","Denmark",1990,1.6766154349943,"Europe"
"1352","Denmark",1991,1.86704943072266,"Europe"
"1353","Denmark",1992,1.88025930707836,"Europe"
"1354","Denmark",1993,1.8243843896888,"Europe"
"1355","Denmark",1994,1.89409534875003,"Europe"
"1356","Denmark",1995,1.76653059896179,"Europe"
"1357","Denmark",1996,1.70308015667632,"Europe"
"1358","Denmark",1997,1.74083591290336,"Europe"
"1359","Denmark",1998,1.6239569166512,"Europe"
"1360","Denmark",1999,1.60355173889256,"Europe"
"1361","Denmark",2000,1.68093272794387,"Europe"
"1362","Denmark",2001,1.38782072831243,"Europe"
"1363","Denmark",2002,1.33424376614986,"Europe"
"1364","Denmark",2003,1.38241766566294,"Europe"
"1365","Denmark",2004,1.13059403489046,"Europe"
"1366","Denmark",2005,1.32841522967823,"Europe"
"1367","Denmark",2006,1.10150746309755,"Europe"
"1368","Denmark",2007,1.18390901319139,"Europe"
"1369","Denmark",2008,1.09990617646452,"Europe"
"1370","Denmark",2009,1.04499250710869,"Europe"
"1371","Denmark",2010,0.935155738876458,"Europe"
"1372","Denmark",2011,0.923717709170321,"Europe"
"1373","Denmark",2012,0.635232450514708,"Europe"
"1374","Denmark",2013,0.606756687773963,"Europe"
"1375","Denmark",2014,0.786856697711848,"Europe"
"1376","Denmark",2015,0.735305179236108,"Europe"
"1377","Denmark",2016,0.735454358751503,"Europe"
"1378","Denmark",2017,0.738097835270633,"Europe"
"1379","Denmark",2018,0.74242068562298,"Europe"
"1380","Denmark",2019,0.747953432702579,"Europe"
"1381","Djibouti",1990,5.82515459341897,"Africa"
"1382","Djibouti",1991,8.70868432498123,"Africa"
"1383","Djibouti",1992,5.79853674482784,"Africa"
"1384","Djibouti",1993,6.75568319234349,"Africa"
"1385","Djibouti",1994,6.70815946788235,"Africa"
"1386","Djibouti",1995,10.8229366853849,"Africa"
"1387","Djibouti",1996,8.04065406826938,"Africa"
"1388","Djibouti",1997,8.2235365517442,"Africa"
"1389","Djibouti",1998,9.13364936095932,"Africa"
"1390","Djibouti",1999,9.55230145199151,"Africa"
"1391","Djibouti",2000,9.97087334720898,"Africa"
"1392","Djibouti",2001,10.2233594683991,"Africa"
"1393","Djibouti",2002,10.4929078407223,"Africa"
"1394","Djibouti",2003,10.0912362515864,"Africa"
"1395","Djibouti",2004,10.8811717755798,"Africa"
"1396","Djibouti",2005,10.7947547328043,"Africa"
"1397","Djibouti",2006,10.4864253184078,"Africa"
"1398","Djibouti",2007,10.8197533645088,"Africa"
"1399","Djibouti",2008,10.7743956478949,"Africa"
"1400","Djibouti",2009,10.5138293985594,"Africa"
"1401","Djibouti",2010,10.6061903046962,"Africa"
"1402","Djibouti",2011,10.5285162066856,"Africa"
"1403","Djibouti",2012,10.3879663213204,"Africa"
"1404","Djibouti",2013,10.2133994304109,"Africa"
"1405","Djibouti",2014,9.49384811086779,"Africa"
"1406","Djibouti",2015,9.52648809135989,"Africa"
"1407","Djibouti",2016,9.27585580531822,"Africa"
"1408","Djibouti",2017,9.25587767219055,"Africa"
"1409","Djibouti",2018,9.27458724009021,"Africa"
"1410","Djibouti",2019,9.07507326429603,"Africa"
"1411","Dominica",1990,7.03588938648678,"North America"
"1412","Dominica",1991,7.34226917935401,"North America"
"1413","Dominica",1992,7.4576322065362,"North America"
"1414","Dominica",1993,7.5588552663043,"North America"
"1415","Dominica",1994,7.60319524730343,"North America"
"1416","Dominica",1995,7.63331678011507,"North America"
"1417","Dominica",1996,7.6498780443511,"North America"
"1418","Dominica",1997,7.74798578050533,"North America"
"1419","Dominica",1998,8.02199552362903,"North America"
"1420","Dominica",1999,8.01995832532391,"North America"
"1421","Dominica",2000,7.79043165150641,"North America"
"1422","Dominica",2001,8.54919484548964,"North America"
"1423","Dominica",2002,9.28496204721759,"North America"
"1424","Dominica",2003,9.77568299044663,"North America"
"1425","Dominica",2004,10.1003102825726,"North America"
"1426","Dominica",2005,10.4462457140585,"North America"
"1427","Dominica",2006,10.8164801411854,"North America"
"1428","Dominica",2007,11.3030736503697,"North America"
"1429","Dominica",2008,11.7133114219276,"North America"
"1430","Dominica",2009,12.2130168210627,"North America"
"1431","Dominica",2010,12.4116871024686,"North America"
"1432","Dominica",2011,12.1938331833009,"North America"
"1433","Dominica",2012,11.5498483173248,"North America"
"1434","Dominica",2013,11.5113447589556,"North America"
"1435","Dominica",2014,11.3775793785903,"North America"
"1436","Dominica",2015,11.3627561453687,"North America"
"1437","Dominica",2016,11.2918553117858,"North America"
"1438","Dominica",2017,11.2986389088172,"North America"
"1439","Dominica",2018,11.3188308217918,"North America"
"1440","Dominica",2019,11.2543423922235,"North America"
"1441","Dominican Republic",1990,11.1063826381156,"North America"
"1442","Dominican Republic",1991,11.3639746180943,"North America"
"1443","Dominican Republic",1992,11.5734265322995,"North America"
"1444","Dominican Republic",1993,11.719194360786,"North America"
"1445","Dominican Republic",1994,11.8010824319941,"North America"
"1446","Dominican Republic",1995,11.8493433879057,"North America"
"1447","Dominican Republic",1996,11.7380829708296,"North America"
"1448","Dominican Republic",1997,12.1141702789601,"North America"
"1449","Dominican Republic",1998,12.3317938652199,"North America"
"1450","Dominican Republic",1999,12.2574722237128,"North America"
"1451","Dominican Republic",2000,12.4371111992844,"North America"
"1452","Dominican Republic",2001,12.5921809237619,"North America"
"1453","Dominican Republic",2002,12.9143459942638,"North America"
"1454","Dominican Republic",2003,13.7243339516742,"North America"
"1455","Dominican Republic",2004,14.6845834043479,"North America"
"1456","Dominican Republic",2005,15.5393962898601,"North America"
"1457","Dominican Republic",2006,16.6085477423798,"North America"
"1458","Dominican Republic",2007,17.9949907923517,"North America"
"1459","Dominican Republic",2008,18.5693825095679,"North America"
"1460","Dominican Republic",2009,19.2076574184342,"North America"
"1461","Dominican Republic",2010,19.4496269069975,"North America"
"1462","Dominican Republic",2011,19.9200328403158,"North America"
"1463","Dominican Republic",2012,20.7337222525589,"North America"
"1464","Dominican Republic",2013,21.2990430375288,"North America"
"1465","Dominican Republic",2014,21.6110047397273,"North America"
"1466","Dominican Republic",2015,21.5492582231785,"North America"
"1467","Dominican Republic",2016,21.0123329387906,"North America"
"1468","Dominican Republic",2017,20.0387363216857,"North America"
"1469","Dominican Republic",2018,19.1251064724813,"North America"
"1470","Dominican Republic",2019,18.316659756024,"North America"
"1471","Ecuador",1990,11.8738198983171,"South America"
"1472","Ecuador",1991,12.7445822237552,"South America"
"1473","Ecuador",1992,13.2713751498088,"South America"
"1474","Ecuador",1993,13.7568134830633,"South America"
"1475","Ecuador",1994,14.5750530462619,"South America"
"1476","Ecuador",1995,15.5763479245632,"South America"
"1477","Ecuador",1996,16.5949909238115,"South America"
"1478","Ecuador",1997,17.2457295720825,"South America"
"1479","Ecuador",1998,18.2493260134089,"South America"
"1480","Ecuador",1999,18.698014966128,"South America"
"1481","Ecuador",2000,19.185265876505,"South America"
"1482","Ecuador",2001,19.9131748699463,"South America"
"1483","Ecuador",2002,21.2492400773869,"South America"
"1484","Ecuador",2003,22.1799464533352,"South America"
"1485","Ecuador",2004,22.9539031376716,"South America"
"1486","Ecuador",2005,23.7148153558328,"South America"
"1487","Ecuador",2006,23.6959167683684,"South America"
"1488","Ecuador",2007,23.3698161834032,"South America"
"1489","Ecuador",2008,23.0793855997855,"South America"
"1490","Ecuador",2009,22.3429196768382,"South America"
"1491","Ecuador",2010,20.924558744638,"South America"
"1492","Ecuador",2011,18.7879379863151,"South America"
"1493","Ecuador",2012,16.5994555071053,"South America"
"1494","Ecuador",2013,14.6087274861181,"South America"
"1495","Ecuador",2014,13.1377545757134,"South America"
"1496","Ecuador",2015,11.959839269431,"South America"
"1497","Ecuador",2016,11.0771051501199,"South America"
"1498","Ecuador",2017,10.6862703188802,"South America"
"1499","Ecuador",2018,10.6717174497421,"South America"
"1500","Ecuador",2019,10.8420138833393,"South America"
"1501","Egypt",1990,0.458124275118228,"Africa"
"1502","Egypt",1991,0.435602694679811,"Africa"
"1503","Egypt",1992,0.408109135643087,"Africa"
"1504","Egypt",1993,0.393026797925907,"Africa"
"1505","Egypt",1994,0.385392872971007,"Africa"
"1506","Egypt",1995,0.392872594707039,"Africa"
"1507","Egypt",1996,0.385855896378119,"Africa"
"1508","Egypt",1997,0.387173392549868,"Africa"
