"","region","year","working_hours","continent"
"3001","United Kingdom",1954,2168.9309,"Europe"
"3002","United Kingdom",1955,2167.363,"Europe"
"3003","United Kingdom",1956,2153.7795,"Europe"
"3004","United Kingdom",1957,2132.2522,"Europe"
"3005","United Kingdom",1958,2102.4534,"Europe"
"3006","United Kingdom",1959,2112.238,"Europe"
"3007","United Kingdom",1960,2103.5837,"Europe"
"3008","United Kingdom",1961,2066.811,"Europe"
"3009","United Kingdom",1962,2029.0448,"Europe"
"3010","United Kingdom",1963,2020.5967,"Europe"
"3011","United Kingdom",1964,2020.8336,"Europe"
"3012","United Kingdom",1965,1997.568,"Europe"
"3013","United Kingdom",1966,1941.6097,"Europe"
"3014","United Kingdom",1967,1929.5275,"Europe"
"3015","United Kingdom",1968,1922.2015,"Europe"
"3016","United Kingdom",1969,1912.6047,"Europe"
"3017","United Kingdom",1970,1870.8944,"Europe"
"3018","United Kingdom",1971,1830.1425,"Europe"
"3019","United Kingdom",1972,1851.3665,"Europe"
"3020","United Kingdom",1973,1860.2523,"Europe"
"3021","United Kingdom",1974,1845.297,"Europe"
"3022","United Kingdom",1975,1814.0796,"Europe"
"3023","United Kingdom",1976,1807.0242,"Europe"
"3024","United Kingdom",1977,1816.9293,"Europe"
"3025","United Kingdom",1978,1818.0375,"Europe"
"3026","United Kingdom",1979,1815.493,"Europe"
"3027","United Kingdom",1980,1785.3964,"Europe"
"3028","United Kingdom",1981,1749.12,"Europe"
"3029","United Kingdom",1982,1745.4192,"Europe"
"3030","United Kingdom",1983,1739.5485,"Europe"
"3031","United Kingdom",1984,1745.7526,"Europe"
"3032","United Kingdom",1985,1748.0818,"Europe"
"3033","United Kingdom",1986,1742.7368,"Europe"
"3034","United Kingdom",1987,1747.5668,"Europe"
"3035","United Kingdom",1988,1754.7257,"Europe"
"3036","United Kingdom",1989,1758.5569,"Europe"
"3037","United Kingdom",1990,1745.9441,"Europe"
"3038","United Kingdom",1991,1720.5466,"Europe"
"3039","United Kingdom",1992,1714.3304,"Europe"
"3040","United Kingdom",1993,1710.316,"Europe"
"3041","United Kingdom",1994,1720.5905,"Europe"
"3042","United Kingdom",1995,1722.6252,"Europe"
"3043","United Kingdom",1996,1722.0925,"Europe"
"3044","United Kingdom",1997,1721.1954,"Europe"
"3045","United Kingdom",1998,1716.9994,"Europe"
"3046","United Kingdom",1999,1708.6104,"Europe"
"3047","United Kingdom",2000,1692.954,"Europe"
"3048","United Kingdom",2001,1695.9764,"Europe"
"3049","United Kingdom",2002,1678.5614,"Europe"
"3050","United Kingdom",2003,1669.3804,"Europe"
"3051","United Kingdom",2004,1666.7157,"Europe"
"3052","United Kingdom",2005,1669.7372,"Europe"
"3053","United Kingdom",2006,1663.9857,"Europe"
"3054","United Kingdom",2007,1665.8214,"Europe"
"3055","United Kingdom",2008,1660.4688,"Europe"
"3056","United Kingdom",2009,1638.3318,"Europe"
"3057","United Kingdom",2010,1643.2079,"Europe"
"3058","United Kingdom",2011,1641.3157,"Europe"
"3059","United Kingdom",2012,1655.1066,"Europe"
"3060","United Kingdom",2013,1665.8917,"Europe"
"3061","United Kingdom",2014,1672.2679,"Europe"
"3062","United Kingdom",2015,1669.0747,"Europe"
"3063","United Kingdom",2016,1668.3876,"Europe"
"3064","United Kingdom",2017,1670.2728,"Europe"
"3065","United States",1870,3096,"North America"
"3066","United States",1880,3044,"North America"
"3067","United States",1890,2983,"North America"
"3068","United States",1900,2938,"North America"
"3069","United States",1913,2900,"North America"
"3070","United States",1929,2316,"North America"
"3071","United States",1938,1756,"North America"
"3072","United States",1950,1989.238,"North America"
"3073","United States",1951,2030.5599,"North America"
"3074","United States",1952,2026.7347,"North America"
"3075","United States",1953,2020.25,"North America"
"3076","United States",1954,1997.0837,"North America"
"3077","United States",1955,2004.5018,"North America"
"3078","United States",1956,1989.365,"North America"
"3079","United States",1957,1961.5238,"North America"
"3080","United States",1958,1927.5476,"North America"
"3081","United States",1959,1952.8529,"North America"
"3082","United States",1960,1934.2875,"North America"
"3083","United States",1961,1919.7972,"North America"
"3084","United States",1962,1939.2451,"North America"
"3085","United States",1963,1927.4596,"North America"
"3086","United States",1964,1933.1255,"North America"
"3087","United States",1965,1952.99,"North America"
"3088","United States",1966,1961.7112,"North America"
"3089","United States",1967,1938.9489,"North America"
"3090","United States",1968,1935.2845,"North America"
"3091","United States",1969,1935.9679,"North America"
"3092","United States",1970,1891.412,"North America"
"3093","United States",1971,1875.6472,"North America"
"3094","United States",1972,1873.3199,"North America"
"3095","United States",1973,1871.6733,"North America"
"3096","United States",1974,1843.8124,"North America"
"3097","United States",1975,1812.4165,"North America"
"3098","United States",1976,1808.4502,"North America"
"3099","United States",1977,1808.5083,"North America"
"3100","United States",1978,1814.8193,"North America"
"3101","United States",1979,1817.1194,"North America"
"3102","United States",1980,1801.3328,"North America"
"3103","United States",1981,1788.8071,"North America"
"3104","United States",1982,1771.0435,"North America"
"3105","United States",1983,1779.0808,"North America"
"3106","United States",1984,1794.722,"North America"
"3107","United States",1985,1800.7004,"North America"
"3108","United States",1986,1780.5117,"North America"
"3109","United States",1987,1787.9778,"North America"
"3110","United States",1988,1797.7433,"North America"
"3111","United States",1989,1809.9222,"North America"
"3112","United States",1990,1795.5515,"North America"
"3113","United States",1991,1787.2532,"North America"
"3114","United States",1992,1775.0881,"North America"
"3115","United States",1993,1790.0741,"North America"
"3116","United States",1994,1807.9658,"North America"
"3117","United States",1995,1817.5757,"North America"
"3118","United States",1996,1823.6223,"North America"
"3119","United States",1997,1828.6818,"North America"
"3120","United States",1998,1839.5144,"North America"
"3121","United States",1999,1841.6412,"North America"
"3122","United States",2000,1844.9187,"North America"
"3123","United States",2001,1823.8229,"North America"
"3124","United States",2002,1806.9037,"North America"
"3125","United States",2003,1791.0933,"North America"
"3126","United States",2004,1789.9679,"North America"
"3127","United States",2005,1787.311,"North America"
"3128","United States",2006,1787.5776,"North America"
"3129","United States",2007,1786.0842,"North America"
"3130","United States",2008,1767.0127,"North America"
"3131","United States",2009,1729.9553,"North America"
"3132","United States",2010,1736.095,"North America"
"3133","United States",2011,1745.0492,"North America"
"3134","United States",2012,1745.438,"North America"
"3135","United States",2013,1750.0786,"North America"
"3136","United States",2014,1754.4224,"North America"
"3137","United States",2015,1765.1826,"North America"
"3138","United States",2016,1760.796,"North America"
"3139","United States",2017,1757.2255,"North America"
"3140","Uruguay",1990,1788,"South America"
"3141","Uruguay",1991,1781.501,"South America"
"3142","Uruguay",1992,1775.0256,"South America"
"3143","Uruguay",1993,1768.5737,"South America"
"3144","Uruguay",1994,1762.1454,"South America"
"3145","Uruguay",1995,1755.7404,"South America"
"3146","Uruguay",1996,1749.3585,"South America"
"3147","Uruguay",1997,1743,"South America"
"3148","Uruguay",1998,1736.6646,"South America"
"3149","Uruguay",1999,1722,"South America"
"3150","Uruguay",2000,1704.0769,"South America"
"3151","Uruguay",2001,1672.7721,"South America"
"3152","Uruguay",2002,1635.8788,"South America"
"3153","Uruguay",2003,1612.8038,"South America"
"3154","Uruguay",2004,1638.4481,"South America"
"3155","Uruguay",2005,1628.0012,"South America"
"3156","Uruguay",2006,1622.7958,"South America"
"3157","Uruguay",2007,1608.918,"South America"
"3158","Uruguay",2008,1623.9033,"South America"
"3159","Uruguay",2009,1595.3755,"South America"
"3160","Uruguay",2010,1590.4384,"South America"
"3161","Uruguay",2011,1585.9154,"South America"
"3162","Uruguay",2012,1571.8634,"South America"
"3163","Uruguay",2013,1566.2067,"South America"
"3164","Uruguay",2014,1562.999,"South America"
"3165","Uruguay",2015,1552.347,"South America"
"3166","Uruguay",2016,1552.347,"South America"
"3167","Uruguay",2017,1552.347,"South America"
"3168","Venezuela",1950,2179,"South America"
"3169","Venezuela",1951,2162.9802,"South America"
"3170","Venezuela",1952,2147.0784,"South America"
"3171","Venezuela",1953,2131.2932,"South America"
"3172","Venezuela",1954,2115.6243,"South America"
"3173","Venezuela",1955,2100.0706,"South America"
"3174","Venezuela",1956,2084.6311,"South America"
"3175","Venezuela",1957,2069.3052,"South America"
"3176","Venezuela",1958,2054.0918,"South America"
"3177","Venezuela",1959,2038.9904,"South America"
"3178","Venezuela",1960,2024,"South America"
"3179","Venezuela",1961,2016.5787,"South America"
"3180","Venezuela",1962,2009.1847,"South America"
"3181","Venezuela",1963,2001.8177,"South America"
"3182","Venezuela",1964,1994.4778,"South America"
"3183","Venezuela",1965,1987.1648,"South America"
"3184","Venezuela",1966,1979.8787,"South America"
"3185","Venezuela",1967,1972.6191,"South America"
"3186","Venezuela",1968,1965.3862,"South America"
"3187","Venezuela",1969,1958.1799,"South America"
"3188","Venezuela",1970,1951,"South America"
"3189","Venezuela",1971,1955.6555,"South America"
"3190","Venezuela",1972,1960.3223,"South America"
"3191","Venezuela",1973,1965,"South America"
"3192","Venezuela",1974,1969.5398,"South America"
"3193","Venezuela",1975,1974.0902,"South America"
"3194","Venezuela",1976,1978.651,"South America"
"3195","Venezuela",1977,1983.2224,"South America"
"3196","Venezuela",1978,1987.8043,"South America"
"3197","Venezuela",1979,1992.3969,"South America"
"3198","Venezuela",1980,1997,"South America"
"3199","Venezuela",1981,1985.9822,"South America"
"3200","Venezuela",1982,1975.0251,"South America"
"3201","Venezuela",1983,1964.1285,"South America"
"3202","Venezuela",1984,1953.2921,"South America"
"3203","Venezuela",1985,1942.5154,"South America"
"3204","Venezuela",1986,1931.7982,"South America"
"3205","Venezuela",1987,1921.1401,"South America"
"3206","Venezuela",1988,1910.5408,"South America"
"3207","Venezuela",1989,1900,"South America"
"3208","Venezuela",1990,1889,"South America"
"3209","Venezuela",1991,1878.4707,"South America"
"3210","Venezuela",1992,1868,"South America"
"3211","Venezuela",1993,1888.8833,"South America"
"3212","Venezuela",1994,1910,"South America"
"3213","Venezuela",1995,1915.2285,"South America"
"3214","Venezuela",1996,1920.4713,"South America"
"3215","Venezuela",1997,1925.7284,"South America"
"3216","Venezuela",1998,1931,"South America"
"3217","Venezuela",1999,1886.8966,"South America"
"3218","Venezuela",2000,1898.5117,"South America"
"3219","Venezuela",2001,1869.4724,"South America"
"3220","Venezuela",2002,1829.0203,"South America"
"3221","Venezuela",2003,1801.2109,"South America"
"3222","Venezuela",2004,1896.6949,"South America"
"3223","Venezuela",2005,1922.8501,"South America"
"3224","Vietnam",1970,2617.082,"Asia"
"3225","Vietnam",1971,2618.4055,"Asia"
"3226","Vietnam",1972,2619.8298,"Asia"
"3227","Vietnam",1973,2620.6924,"Asia"
"3228","Vietnam",1974,2621.9473,"Asia"
"3229","Vietnam",1975,2622.2305,"Asia"
"3230","Vietnam",1976,2623.5054,"Asia"
"3231","Vietnam",1977,2625.7358,"Asia"
"3232","Vietnam",1978,2626.2886,"Asia"
"3233","Vietnam",1979,2627.8647,"Asia"
"3234","Vietnam",1980,2629.6807,"Asia"
"3235","Vietnam",1981,2631.8984,"Asia"
"3236","Vietnam",1982,2633.2598,"Asia"
"3237","Vietnam",1983,2634.9053,"Asia"
"3238","Vietnam",1984,2637.0962,"Asia"
"3239","Vietnam",1985,2638.3945,"Asia"
"3240","Vietnam",1986,2637.0444,"Asia"
"3241","Vietnam",1987,2640.365,"Asia"
"3242","Vietnam",1988,2641.1133,"Asia"
"3243","Vietnam",1989,2641.7573,"Asia"
"3244","Vietnam",1990,2643.469,"Asia"
"3245","Vietnam",1991,2644.7563,"Asia"
"3246","Vietnam",1992,2646.5408,"Asia"
"3247","Vietnam",1993,2647.239,"Asia"
"3248","Vietnam",1994,2648.5125,"Asia"
"3249","Vietnam",1995,2648.729,"Asia"
"3250","Vietnam",1996,2648.8669,"Asia"
"3251","Vietnam",1997,2317.3438,"Asia"
"3252","Vietnam",1998,2362.4314,"Asia"
"3253","Vietnam",1999,2362.1404,"Asia"
"3254","Vietnam",2000,2393.6313,"Asia"
"3255","Vietnam",2001,2246.991,"Asia"
"3256","Vietnam",2002,2230.7598,"Asia"
"3257","Vietnam",2003,2254.8853,"Asia"
"3258","Vietnam",2004,2207.4919,"Asia"
"3259","Vietnam",2005,2191.7068,"Asia"
"3260","Vietnam",2006,2240.8411,"Asia"
"3261","Vietnam",2007,2241.1814,"Asia"
"3262","Vietnam",2008,2336.6824,"Asia"
"3263","Vietnam",2009,2405.3545,"Asia"
"3264","Vietnam",2010,2300.02,"Asia"
"3265","Vietnam",2011,2331.2832,"Asia"
"3266","Vietnam",2012,2310.541,"Asia"
"3267","Vietnam",2013,2267.4883,"Asia"
"3268","Vietnam",2014,2150.6357,"Asia"
"3269","Vietnam",2015,2169.5916,"Asia"
"3270","Vietnam",2016,2169.5916,"Asia"
"3271","Vietnam",2017,2169.5916,"Asia"
